
04/10 10:14:35.323 (+  111) <<33976>>(RTS) WRITE: V1,DFLACON,DFLDCON,V2,DFLACON,DFLDCON,V3,DFLACON,DFLDCON,V4,DFLACON,DFLDCON,QHS,
04/10 10:14:35.323 (+    0) <<33976>>(RTS) READ: ACK;
04/10 10:14:35.435 (+  112) <<33976>>(RTS) WRITE: C1,DFLACON,DFLDCON,C2,DFLACON,DFLDCON,C3,DFLACON,DFLDCON;QHS,
04/10 10:14:35.467 (+   32) <<33976>>(RTS) READ: ACK;
04/10 10:14:35.467 (+    0) <<33976>>(RTS) WRITE: VASBAT0,T01AE:C0V0,parallel1,HEARTBEAT7,
04/10 10:14:35.467 (+    0) <<33976>>(RTS) WRITE: ldlg01,
04/10 10:14:35.467 (+    0) <<33976>>(RTS) WRITE: irigb0,iwfs0,
04/10 10:14:35.578 (+  111) <<33976>>(RTS) WRITE: QRYMAX,
04/10 10:14:35.581 (+    3) <<33976>>(RTS) READ: V,300.000,300.000,300.000,150.0000,I,60.000,60.000,60.000,conti,32.000,32.000,32.000;
04/10 10:14:35.661 (+   80) <<33976>>(RTS) WRITE: QRYALL,
04/10 10:14:35.662 (+    1) <<33976>>(RTS) READ: V,0,10,0.0,0.0,0.000,0.000,0,20,0.0,0.0,0.000,0.000,0,30,0.0,0.0,0.000,0.000,0,40,0.0,0.0,360.000,60.000,I,0,11,0.0,0.0,0.000,60.000,0,21,0.0,0.0,0.000,60.000,0,31,0.0,0.0,0.000,60.000,BI,0000000000,BO,000000,EV,0,T,0.0000,T01,0.0,T02,0.0,T03,0.0,T04,0.0,T05,0.0,T06,0.0,T07,0.0,T08,0.0,T09,0.0,T10,0.0,P8000,470,P8k2,0,VDC,NA,BootCnt:50,DCAP0,Tmax,26.50,12,SMRT,SSF:NA,43.67,71.40,;
04/10 10:14:35.662 (+    0) <<33976>>(RTS) WRITE: td2,t01m,t01cal,t01HD,TR,
04/10 10:14:35.772 (+  110) <<33976>>(RTS) WRITE: qg,
04/10 10:14:35.787 (+   15) <<33976>>(RTS) READ: GATE0000;
04/10 10:14:35.788 (+    1) <<33976>>(RTS) WRITE: v1,off,v2,p120.000,off,v3,p240.000,off,v4,off,c1,a3.0000,d0,p0.000,f60.000,on,c2,a5.0000,d0,p120.000,f60.000,on,c3,p240.000,off,TRL,TSOSTA,BO010,BO020,BO030,BO040,BO050,BO060,
04/10 10:14:35.788 (+    0) <<33976>>(RTS) WRITE: WANYXXXXXXXXX1,
04/10 10:14:35.788 (+    0) <<33976>>(RTS) WRITE: TSOSTO,
04/10 10:14:35.788 (+    0) <<33976>>(RTS) WRITE: V0,OF,C0,OF,
04/10 10:14:35.904 (+  116) <<33976>>(RTS) WRITE: QHS,
04/10 10:14:35.904 (+    0) <<33976>>(RTS) READ: ACK;
04/10 10:14:35.904 (+    0) <<33976>>(RTS) WRITE: ;
04/10 10:14:35.968 (+   64) <<33976>>(RTS) Inside SetChannelOnColor
04/10 10:14:35.968 (+    0) <<33976>>InsideSetBgColor m_bOn = true bMasterOn = true Tags = IAmp_1,IPhase_1,IFreq_1
04/10 10:14:35.969 (+    1) <<33976>>InsideSetBgColor m_bOn = true bMasterOn = true Tags = IAmp_2,IPhase_2,IFreq_2
04/10 10:14:35.969 (+    0) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = true Tags = IAmp_3,IPhase_3,IFreq_3
04/10 10:14:35.969 (+    0) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = true Tags = VAmp_1,VPhase_1,VFreq_1
04/10 10:14:35.970 (+    1) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = true Tags = VAmp_2,VPhase_2,VFreq_2
04/10 10:14:35.970 (+    0) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = true Tags = VAmp_3,VPhase_3,VFreq_3
04/10 10:14:35.970 (+    0) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = true Tags = VAmp_4,VPhase_4,VFreq_4
04/10 10:14:36.079 (+  109) <<33976>>(RTS) WRITE: QRYALL,
04/10 10:14:36.084 (+    5) <<33976>>(RTS) READ: V,0,10,0.0,0.0,0.000,0.000,0,20,0.0,0.0,0.000,0.000,0,30,0.0,0.0,240.000,0.000,0,40,0.0,0.0,360.000,60.000,I,1,11,3.0020,0.0193,0.000,60.000,1,21,5.0059,-0.0017,120.000,60.000,0,31,0.0,0.0,240.000,60.000,BI,0000000000,BO,000000,EV,2,T,0.1208,T01,0.0,T02,0.0,T03,0.0,T04,0.0,T05,0.0,T06,0.0,T07,0.0,T08,0.0,T09,0.0,T10,0.0,P8000,518,P8k2,0,VDC,NA,BootCnt:50,DCAP0,Tmax,26.50,12,SMRT,SSF:NA,46.73,70.98,;
04/10 10:14:36.084 (+    0) <<33976>>(RTS) Switch to fault mode
04/10 10:14:36.150 (+   66) <<33976>>(RTS) Contact Time = 18
04/10 10:14:36.252 (+  102) <<33976>>(RTS) WRITE: QRYALL,
04/10 10:14:36.252 (+    0) <<33976>>(RTS) READ: V,0,10,0.0,0.0,0.000,0.000,0,20,0.0,0.0,0.000,0.000,0,30,0.0,0.0,240.000,0.000,0,40,0.0,0.0,360.000,60.000,I,1,11,2.9999,0.0123,0.000,60.000,1,21,4.9989,-0.0032,120.000,60.000,0,31,0.0,0.0,240.000,60.000,BI,0000000000,BO,000000,EV,2,T,0.2938,T01,0.0,T02,0.0,T03,0.0,T04,0.0,T05,0.0,T06,0.0,T07,0.0,T08,0.0,T09,0.0,T10,0.0,P8000,519,P8k2,0,VDC,NA,BootCnt:50,DCAP0,Tmax,26.25,12,SMRT,SSF:NA,46.81,49.30,;
04/10 10:14:36.441 (+  189) <<33976>>(RTS) WRITE: QRYALL,
04/10 10:14:36.450 (+    9) <<33976>>(RTS) READ: V,0,10,0.0,0.0,0.000,0.000,0,20,0.0,0.0,0.000,0.000,0,30,0.0,0.0,240.000,0.000,0,40,0.0,0.0,360.000,60.000,I,1,11,3.0001,0.0064,0.000,60.000,1,21,5.0008,-0.0031,120.000,60.000,0,31,0.0,0.0,240.000,60.000,BI,0000000000,BO,000000,EV,2,T,0.4832,T01,0.0,T02,0.0,T03,0.0,T04,0.0,T05,0.0,T06,0.0,T07,0.0,T08,0.0,T09,0.0,T10,0.0,P8000,520,P8k2,0,VDC,NA,BootCnt:50,DCAP0,Tmax,26.25,12,SMRT,SSF:NA,46.80,48.88,;
04/10 10:14:36.631 (+  181) <<33976>>(RTS) WRITE: QRYALL,
04/10 10:14:36.631 (+    0) <<33976>>(RTS) READ: V,0,10,0.0,0.0,0.000,0.000,0,20,0.0,0.0,120.000,0.000,0,30,0.0,0.0,240.000,0.000,0,40,0.0,0.0,360.000,60.000,I,1,11,2.9998,0.0028,0.000,60.000,1,21,4.9973,-0.0081,120.000,60.000,0,31,0.0,0.0,240.000,60.000,BI,0000000000,BO,000000,EV,2,T,0.6727,T01,0.0,T02,0.0,T03,0.0,T04,0.0,T05,0.0,T06,0.0,T07,0.0,T08,0.0,T09,0.0,T10,0.0,P8000,521,P8k2,0,VDC,NA,BootCnt:50,DCAP0,Tmax,26.25,12,SMRT,SSF:NA,46.72,48.88,;
04/10 10:14:36.822 (+  191) <<33976>>(RTS) WRITE: QRYALL,
04/10 10:14:36.822 (+    0) <<33976>>(RTS) READ: V,0,10,0.0,0.0,0.000,0.000,0,20,0.0,0.0,120.000,0.000,0,30,0.0,0.0,240.000,0.000,0,40,0.0,0.0,360.000,60.000,I,1,11,3.0000,0.0017,0.000,60.000,1,21,5.0002,0.0061,120.000,60.000,0,31,0.0,0.0,240.000,60.000,BI,0000000000,BO,000000,EV,2,T,0.8641,T01,0.0,T02,0.0,T03,0.0,T04,0.0,T05,0.0,T06,0.0,T07,0.0,T08,0.0,T09,0.0,T10,0.0,P8000,522,P8k2,0,VDC,NA,BootCnt:50,DCAP0,Tmax,26.25,12,SMRT,SSF:NA,46.79,49.30,;
04/10 10:14:37.331 (+  509) <<33976>>(RTS) READ: ERROR: Open circuit alarm  on C1 | ERROR: Open circuit alarm  on C2 | 
04/10 10:14:37.331 (+    0) <<33976>>(RTS) HandleError: Message: Aborting due to unexpected, non-empty response: ERROR: Open circuit alarm  on C1 | ERROR: Open circuit alarm  on C2 | 
04/10 10:14:37.331 (+    0) <<33976>>(RTS) CDriver::Abort()
04/10 10:14:37.331 (+    0) <<33976>>(RTS) CDriver::SimpleReset()
04/10 10:14:37.443 (+  112) <<33976>>(RTS) WRITE: XU;
04/10 10:14:37.443 (+    0) <<33976>>(RTS) READ: DONE;
04/10 10:14:37.443 (+    0) <<33976>>(RTS) AllOff()
04/10 10:14:37.443 (+    0) <<33976>>(RTS) WRITE: V0C0,a0;
04/10 10:14:37.555 (+  112) <<33976>>(RTS) WRITE: QHS,
04/10 10:14:37.555 (+    0) <<33976>>(RTS) READ: ACK;
04/10 10:14:37.555 (+    0) <<33976>>(RTS) sleeping 100ms
04/10 10:14:37.667 (+  112) <<33976>>(RTS) WRITE: C0,off,V0,off;
04/10 10:14:37.667 (+    0) <<33976>>(RTS) sleeping 100ms
04/10 10:14:37.778 (+  111) <<33976>>(RTS) WRITE: V1,S,V2,S,V3,S,V4,S,C1,S,C2,S,C3,S;
04/10 10:14:37.778 (+    0) <<33976>>(RTS) sleeping 100ms
04/10 10:14:37.889 (+  111) <<33976>>(RTS) ResetVectors()
04/10 10:14:37.935 (+   46) <<33976>>(RTS) Inside SetChannelOnColor
04/10 10:14:37.935 (+    0) <<33976>>InsideSetBgColor m_bOn = true bMasterOn = false Tags = IAmp_1,IPhase_1,IFreq_1
04/10 10:14:37.935 (+    0) <<33976>>InsideSetBgColor m_bOn = true bMasterOn = false Tags = IAmp_2,IPhase_2,IFreq_2
04/10 10:14:37.935 (+    0) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = false Tags = IAmp_3,IPhase_3,IFreq_3
04/10 10:14:37.935 (+    0) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = false Tags = VAmp_1,VPhase_1,VFreq_1
04/10 10:14:37.937 (+    2) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = false Tags = VAmp_2,VPhase_2,VFreq_2
04/10 10:14:37.937 (+    0) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = false Tags = VAmp_3,VPhase_3,VFreq_3
04/10 10:14:37.937 (+    0) <<33976>>InsideSetBgColor m_bOn = false bMasterOn = false Tags = VAmp_4,VPhase_4,VFreq_4
