
04/10 10:53:53.491 (+   65) <<17996>>(RTS) WRITE: qg,
04/10 10:53:53.507 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:53.507 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:53.586 (+   79) <<17996>>(RTS) WRITE: c1,a5.3600,d0,
04/10 10:53:53.650 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:53.666 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:53.666 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:53.745 (+   79) <<17996>>(RTS) WRITE: c1,a5.3800,d0,
04/10 10:53:53.808 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:53.824 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:53.824 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:53.904 (+   80) <<17996>>(RTS) WRITE: c1,a5.4000,d0,
04/10 10:53:53.968 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:53.983 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:53.983 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:54.063 (+   80) <<17996>>(RTS) WRITE: c1,a5.4200,d0,
04/10 10:53:54.126 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:54.142 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:54.142 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:54.222 (+   80) <<17996>>(RTS) WRITE: c1,a5.4400,d0,
04/10 10:53:54.285 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:54.301 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:54.301 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:54.380 (+   79) <<17996>>(RTS) WRITE: c1,a5.4600,d0,
04/10 10:53:54.444 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:54.460 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:54.460 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:54.539 (+   79) <<17996>>(RTS) WRITE: c1,a5.4800,d0,
04/10 10:53:54.602 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:54.618 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:54.619 (+    1) <<17996>>(RTS) WRITE: ;
04/10 10:53:54.698 (+   79) <<17996>>(RTS) WRITE: c1,a5.5000,d0,
04/10 10:53:54.761 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:54.777 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:54.777 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:54.857 (+   80) <<17996>>(RTS) WRITE: c1,a5.5200,d0,
04/10 10:53:54.921 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:54.936 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:54.936 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:55.016 (+   80) <<17996>>(RTS) WRITE: c1,a5.5400,d0,
04/10 10:53:55.080 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:55.095 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:55.095 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:55.174 (+   79) <<17996>>(RTS) WRITE: c1,a5.5600,d0,
04/10 10:53:55.238 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:55.253 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:55.254 (+    1) <<17996>>(RTS) WRITE: ;
04/10 10:53:55.333 (+   79) <<17996>>(RTS) WRITE: c1,a5.5800,d0,
04/10 10:53:55.396 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:55.412 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:55.412 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:55.491 (+   79) <<17996>>(RTS) WRITE: c1,a5.6000,d0,
04/10 10:53:55.555 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:55.570 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:55.570 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:55.655 (+   85) <<17996>>(RTS) WRITE: c1,a5.6200,d0,
04/10 10:53:55.718 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:55.734 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:55.734 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:55.813 (+   79) <<17996>>(RTS) WRITE: c1,a5.6400,d0,
04/10 10:53:55.881 (+   68) <<17996>>(RTS) WRITE: qg,
04/10 10:53:55.897 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:55.897 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:55.981 (+   84) <<17996>>(RTS) WRITE: c1,a5.6600,d0,
04/10 10:53:56.091 (+  110) <<23420>>(RTS) WRITE: XQ;
04/10 10:53:56.203 (+  112) <<23420>>(RTS) READ 0 BYTES
04/10 10:53:56.203 (+    0) <<17996>>(RTS) WRITE: qg,
04/10 10:53:56.219 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:56.392 (+  173) <<17996>>(RTS) *****************running ramp 2 ****************
04/10 10:53:56.392 (+    0) <<17996>>(RTS) Inside SetChannelOnColor
04/10 10:53:56.392 (+    0) <<17996>>InsideSetBgColor m_bOn = true bMasterOn = true Tags = IAmp_1,IPhase_1,IFreq_1
04/10 10:53:56.408 (+   16) <<17996>>InsideSetBgColor m_bOn = true bMasterOn = true Tags = IAmp_2,IPhase_2,IFreq_2
04/10 10:53:56.408 (+    0) <<17996>>InsideSetBgColor m_bOn = true bMasterOn = true Tags = IAmp_3,IPhase_3,IFreq_3
04/10 10:53:56.408 (+    0) <<17996>>InsideSetBgColor m_bOn = false bMasterOn = true Tags = VAmp_1,VPhase_1,VFreq_1
04/10 10:53:56.408 (+    0) <<17996>>InsideSetBgColor m_bOn = false bMasterOn = true Tags = VAmp_2,VPhase_2,VFreq_2
04/10 10:53:56.408 (+    0) <<17996>>InsideSetBgColor m_bOn = false bMasterOn = true Tags = VAmp_3,VPhase_3,VFreq_3
04/10 10:53:56.408 (+    0) <<17996>>InsideSetBgColor m_bOn = false bMasterOn = true Tags = VAmp_4,VPhase_4,VFreq_4
04/10 10:53:56.456 (+   48) <<17996>>(RTS) WRITE: c1,a0.0000,d0,p0.000;
04/10 10:53:56.456 (+    0) <<17996>>(RTS) WRITE: qg,
04/10 10:53:56.487 (+   31) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:56.599 (+  112) <<17996>>(RTS) WRITE: qg,
04/10 10:53:56.615 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:56.730 (+  115) <<17996>>(RTS) WRITE: qg,
04/10 10:53:56.746 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:56.856 (+  110) <<17996>>(RTS) WRITE: qg,
04/10 10:53:56.872 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:56.984 (+  112) <<17996>>(RTS) WRITE: qg,
04/10 10:53:57.000 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:57.111 (+  111) <<17996>>(RTS) WRITE: qg,
04/10 10:53:57.127 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:57.237 (+  110) <<17996>>(RTS) WRITE: qg,
04/10 10:53:57.253 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:57.364 (+  111) <<17996>>(RTS) WRITE: qg,
04/10 10:53:57.379 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:57.491 (+  112) <<17996>>(RTS) *****************end prefault ramp 2 ****************
04/10 10:53:57.491 (+    0) <<17996>>(RTS) WRITE: td2,t01m,t01cal,t01HD,TR,
04/10 10:53:57.602 (+  111) <<17996>>(RTS) WRITE: qg,
04/10 10:53:57.633 (+   31) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:57.633 (+    0) <<17996>>(RTS) WRITE: qg,
04/10 10:53:57.649 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:57.649 (+    0) <<17996>>(RTS) WRITE: c2,a4.0000,d0,p120.000,
04/10 10:53:57.649 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:57.744 (+   95) <<17996>>(RTS) WRITE: c2,a4.0200,d0,
04/10 10:53:57.792 (+   48) <<17996>>(RTS) WRITE: qg,
04/10 10:53:57.808 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:57.808 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:57.887 (+   79) <<17996>>(RTS) WRITE: c2,a4.0400,d0,
04/10 10:53:57.951 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:57.967 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:57.967 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:58.047 (+   80) <<17996>>(RTS) WRITE: c2,a4.0600,d0,
04/10 10:53:58.110 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:58.126 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:58.126 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:58.206 (+   80) <<17996>>(RTS) WRITE: c2,a4.0800,d0,
04/10 10:53:58.270 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:58.286 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:58.286 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:58.365 (+   79) <<17996>>(RTS) WRITE: c2,a4.1000,d0,
04/10 10:53:58.429 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:58.444 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:58.444 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:58.523 (+   79) <<17996>>(RTS) WRITE: c2,a4.1200,d0,
04/10 10:53:58.587 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:58.603 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:58.603 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:58.683 (+   80) <<17996>>(RTS) WRITE: c2,a4.1400,d0,
04/10 10:53:58.746 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:58.762 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:58.762 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:58.842 (+   80) <<17996>>(RTS) WRITE: c2,a4.1600,d0,
04/10 10:53:58.906 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:58.922 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:58.922 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:59.001 (+   79) <<17996>>(RTS) WRITE: c2,a4.1800,d0,
04/10 10:53:59.065 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:59.081 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:59.081 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:59.161 (+   80) <<17996>>(RTS) WRITE: c2,a4.2000,d0,
04/10 10:53:59.224 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:59.240 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:59.240 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:59.319 (+   79) <<17996>>(RTS) WRITE: c2,a4.2200,d0,
04/10 10:53:59.383 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:59.399 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:59.399 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:59.479 (+   80) <<17996>>(RTS) WRITE: c2,a4.2400,d0,
04/10 10:53:59.542 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:53:59.558 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:59.559 (+    1) <<17996>>(RTS) WRITE: ;
04/10 10:53:59.637 (+   78) <<17996>>(RTS) WRITE: c2,a4.2600,d0,
04/10 10:53:59.702 (+   65) <<17996>>(RTS) WRITE: qg,
04/10 10:53:59.717 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:59.717 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:59.796 (+   79) <<17996>>(RTS) WRITE: c2,a4.2800,d0,
04/10 10:53:59.860 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:53:59.876 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:53:59.876 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:53:59.955 (+   79) <<17996>>(RTS) WRITE: c2,a4.3000,d0,
04/10 10:54:00.018 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:00.034 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:00.034 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:00.113 (+   79) <<17996>>(RTS) WRITE: c2,a4.3200,d0,
04/10 10:54:00.177 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:00.192 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:00.192 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:00.271 (+   79) <<17996>>(RTS) WRITE: c2,a4.3400,d0,
04/10 10:54:00.335 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:00.367 (+   32) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:00.367 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:00.447 (+   80) <<17996>>(RTS) WRITE: c2,a4.3600,d0,
04/10 10:54:00.511 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:00.526 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:00.526 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:00.606 (+   80) <<17996>>(RTS) WRITE: c2,a4.3800,d0,
04/10 10:54:00.662 (+   56) <<17996>>(RTS) WRITE: qg,
04/10 10:54:00.675 (+   13) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:00.675 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:00.754 (+   79) <<17996>>(RTS) WRITE: c2,a4.4000,d0,
04/10 10:54:00.818 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:00.834 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:00.834 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:00.886 (+   52) <<17996>>(RTS) WRITE: c2,a4.4200,d0,
04/10 10:54:00.971 (+   85) <<17996>>(RTS) WRITE: qg,
04/10 10:54:00.986 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:00.986 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:01.065 (+   79) <<17996>>(RTS) WRITE: c2,a4.4400,d0,
04/10 10:54:01.129 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:01.145 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:01.145 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:01.225 (+   80) <<17996>>(RTS) WRITE: c2,a4.4600,d0,
04/10 10:54:01.289 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:01.304 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:01.304 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:01.384 (+   80) <<17996>>(RTS) WRITE: c2,a4.4800,d0,
04/10 10:54:01.447 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:01.463 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:01.463 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:01.542 (+   79) <<17996>>(RTS) WRITE: c2,a4.5000,d0,
04/10 10:54:01.605 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:01.620 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:01.621 (+    1) <<17996>>(RTS) WRITE: ;
04/10 10:54:01.672 (+   51) <<17996>>(RTS) WRITE: c2,a4.5200,d0,
04/10 10:54:01.767 (+   95) <<17996>>(RTS) WRITE: qg,
04/10 10:54:01.783 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:01.783 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:01.864 (+   81) <<17996>>(RTS) WRITE: c2,a4.5400,d0,
04/10 10:54:01.927 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:01.943 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:01.943 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:02.023 (+   80) <<17996>>(RTS) WRITE: c2,a4.5600,d0,
04/10 10:54:02.087 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:02.103 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:02.103 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:02.182 (+   79) <<17996>>(RTS) WRITE: c2,a4.5800,d0,
04/10 10:54:02.246 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:02.262 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:02.263 (+    1) <<17996>>(RTS) WRITE: ;
04/10 10:54:02.341 (+   78) <<17996>>(RTS) WRITE: c2,a4.6000,d0,
04/10 10:54:02.404 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:02.420 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:02.420 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:02.499 (+   79) <<17996>>(RTS) WRITE: c2,a4.6200,d0,
04/10 10:54:02.563 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:02.579 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:02.579 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:02.659 (+   80) <<17996>>(RTS) WRITE: c2,a4.6400,d0,
04/10 10:54:02.722 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:02.738 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:02.738 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:02.819 (+   81) <<17996>>(RTS) WRITE: c2,a4.6600,d0,
04/10 10:54:02.882 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:02.899 (+   17) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:02.899 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:02.978 (+   79) <<17996>>(RTS) WRITE: c2,a4.6800,d0,
04/10 10:54:03.042 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:03.057 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:03.064 (+    7) <<17996>>(RTS) WRITE: ;
04/10 10:54:03.137 (+   73) <<17996>>(RTS) WRITE: c2,a4.7000,d0,
04/10 10:54:03.201 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:03.217 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:03.217 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:03.296 (+   79) <<17996>>(RTS) WRITE: c2,a4.7200,d0,
04/10 10:54:03.360 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:03.376 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:03.376 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:03.456 (+   80) <<17996>>(RTS) WRITE: c2,a4.7400,d0,
04/10 10:54:03.519 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:03.535 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:03.535 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:03.615 (+   80) <<17996>>(RTS) WRITE: c2,a4.7600,d0,
04/10 10:54:03.678 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:03.694 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:03.694 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:03.774 (+   80) <<17996>>(RTS) WRITE: c2,a4.7800,d0,
04/10 10:54:03.837 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:03.854 (+   17) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:03.854 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:03.933 (+   79) <<17996>>(RTS) WRITE: c2,a4.8000,d0,
04/10 10:54:03.996 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:04.013 (+   17) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:04.013 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:04.092 (+   79) <<17996>>(RTS) WRITE: c2,a4.8200,d0,
04/10 10:54:04.156 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:04.172 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:04.172 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:04.251 (+   79) <<17996>>(RTS) WRITE: c2,a4.8400,d0,
04/10 10:54:04.314 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:04.330 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:04.330 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:04.410 (+   80) <<17996>>(RTS) WRITE: c2,a4.8600,d0,
04/10 10:54:04.474 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:04.490 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:04.490 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:04.569 (+   79) <<17996>>(RTS) WRITE: c2,a4.8800,d0,
04/10 10:54:04.632 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:04.648 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:04.648 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:04.728 (+   80) <<17996>>(RTS) WRITE: c2,a4.9000,d0,
04/10 10:54:04.791 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:04.807 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:04.807 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:04.886 (+   79) <<17996>>(RTS) WRITE: c2,a4.9200,d0,
04/10 10:54:04.951 (+   65) <<17996>>(RTS) WRITE: qg,
04/10 10:54:04.966 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:04.966 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:05.045 (+   79) <<17996>>(RTS) WRITE: c2,a4.9400,d0,
04/10 10:54:05.109 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:05.125 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:05.125 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:05.204 (+   79) <<17996>>(RTS) WRITE: c2,a4.9600,d0,
04/10 10:54:05.268 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:05.284 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:05.284 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:05.363 (+   79) <<17996>>(RTS) WRITE: c2,a4.9800,d0,
04/10 10:54:05.427 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:05.443 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:05.443 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:05.522 (+   79) <<17996>>(RTS) WRITE: c2,a5.0000,d0,
04/10 10:54:05.585 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:05.601 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:05.601 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:05.684 (+   83) <<17996>>(RTS) WRITE: c2,a5.0200,d0,
04/10 10:54:05.748 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:05.763 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:05.763 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:05.843 (+   80) <<17996>>(RTS) WRITE: c2,a5.0400,d0,
04/10 10:54:05.911 (+   68) <<17996>>(RTS) WRITE: qg,
04/10 10:54:05.927 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:05.927 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:05.979 (+   52) <<17996>>(RTS) WRITE: c2,a5.0600,d0,
04/10 10:54:06.075 (+   96) <<17996>>(RTS) WRITE: qg,
04/10 10:54:06.091 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:06.091 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:06.170 (+   79) <<17996>>(RTS) WRITE: c2,a5.0800,d0,
04/10 10:54:06.233 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:06.249 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:06.249 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:06.328 (+   79) <<17996>>(RTS) WRITE: c2,a5.1000,d0,
04/10 10:54:06.392 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:06.408 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:06.408 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:06.488 (+   80) <<17996>>(RTS) WRITE: c2,a5.1200,d0,
04/10 10:54:06.552 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:06.568 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:06.568 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:06.652 (+   84) <<17996>>(RTS) WRITE: c2,a5.1400,d0,
04/10 10:54:06.715 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:06.731 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:06.731 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:06.811 (+   80) <<17996>>(RTS) WRITE: c2,a5.1600,d0,
04/10 10:54:06.874 (+   63) <<17996>>(RTS) WRITE: qg,
04/10 10:54:06.890 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:06.890 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:06.969 (+   79) <<17996>>(RTS) WRITE: c2,a5.1800,d0,
04/10 10:54:07.033 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:07.049 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:07.049 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:07.128 (+   79) <<17996>>(RTS) WRITE: c2,a5.2000,d0,
04/10 10:54:07.192 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:07.207 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:07.207 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:07.287 (+   80) <<17996>>(RTS) WRITE: c2,a5.2200,d0,
04/10 10:54:07.351 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:07.366 (+   15) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:07.366 (+    0) <<17996>>(RTS) WRITE: ;
04/10 10:54:07.446 (+   80) <<17996>>(RTS) WRITE: c2,a5.2400,d0,
04/10 10:54:07.510 (+   64) <<17996>>(RTS) WRITE: qg,
04/10 10:54:07.526 (+   16) <<17996>>(RTS) READ: GATE0000;
04/10 10:54:07.526 (+    0) <<17996>>(RTS) WRITE: ;
